date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:04:44	466164/466164	---M--	200	added ('OK')	image/jpeg	etag:%226571f4f1-71cf4%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1583781884006-cfb2e4813c0a.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1583781884006-cfb2e4813c0a.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:45	618638/618638	---M--	200	added ('OK')	image/jpeg	etag:%226571f532-9708e%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1675589052003-d8099ff51a6e.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1675589052003-d8099ff51a6e.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:45	210194/210194	---M--	200	added ('OK')	image/jpeg	etag:%226571f4c3-33512%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1693841114664-fe9ef878f28a.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1693841114664-fe9ef878f28a.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:46	138808/138808	---M--	200	added ('OK')	image/jpeg	etag:%226571f4e7-21e38%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1583305727488-61f82c7eae4b.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1583305727488-61f82c7eae4b.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:46	222631/222631	---M--	200	added ('OK')	image/jpeg	etag:%226571f4df-365a7%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1616750819287-955503f65d42.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1616750819287-955503f65d42.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:48	3026/3026	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267854db2-bd2%22	https://pixelpiernyc.vamtam.com/wp-includes/js/comment-reply.min.js?ver=6.8.2	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-includes/js/comment-reply.min6c2d.js	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:48	196124/196124	---M--	200	added ('OK')	image/jpeg	etag:%226571f4d5-2fe1c%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1656457537704-11f3bcaee2fd.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1656457537704-11f3bcaee2fd.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/symphony/)
18:04:49	634/634	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:04:49%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/9	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/9.json	(from https://pixelpiernyc.vamtam.com/tag/branding/)
18:04:49	59876/59876	---M--	200	added ('OK')	image/webp	etag:%226571f842-e9e4%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-karina-zhukovskaya-6446709-2.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/pexels-karina-zhukovskaya-6446709-2.jpg	(from https://pixelpiernyc.vamtam.com/tag/branding/)
18:04:50	118512/118512	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Aug%202025%2005:58:42%20GMT	https://pixelpiernyc.vamtam.com/2023/10/25/mood/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/25/mood/index.html	(from https://pixelpiernyc.vamtam.com/tag/branding/)
18:04:50	105943/105943	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/branding/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/branding/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/branding/)
18:04:51	637/637	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:04:51%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/23	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/23.json	(from https://pixelpiernyc.vamtam.com/tag/strategy/)
18:04:52	27482/27482	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/strategy/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/strategy/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/strategy/)
18:04:53	22847/22847	---MCZ	200	added ('OK')	application/javascript	etag:W/%226866e58d-593f%22	https://pixelpiernyc.vamtam.com/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/plugins/wp-rocket/assets/js/wpr-beacon.min.js	(from https://pixelpiernyc.vamtam.com/tag/strategy/)
18:04:54	655/655	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:04:54%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/24	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/24.json	(from https://pixelpiernyc.vamtam.com/tag/website-design/)
18:04:55	27500/27500	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/website-design/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/website-design/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/website-design/)
18:04:56	31521/31521	---MCZ	200	added ('OK')	text/css	etag:W/%226877d94e-7b21%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-394.css?ver=1752684878	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-3942770.css	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:04:57	30117/30117	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:04:57%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/394	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/394.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:04:58	2350/2350	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:04:58%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fbeyond%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed535a.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:04:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Aug%202025%2013:04:59%20GMT	https://pixelpiernyc.vamtam.com/?p=394	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/index51fe.html	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:00	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Aug%202025%2013:05:00%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fbeyond%2F&format=xml	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed8c6e	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:01	273283/273283	---M--	200	added ('OK')	image/jpeg	etag:%226560d85b-42b83%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/pexels-ketut-subiyanto-5056090.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/pexels-ketut-subiyanto-5056090.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:03	227289/227289	---M--	200	added ('OK')	image/jpeg	etag:%226571f9f6-377d9%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/monica-di-loxley-36RXyUGq_fU-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/monica-di-loxley-36RXyUGq_fU-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:03	233375/233375	---M--	200	added ('OK')	image/jpeg	etag:%226571f9e0-38f9f%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/cat-han-PfSGnSeBK4E-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/cat-han-PfSGnSeBK4E-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:05	163812/163812	---M--	200	added ('OK')	image/jpeg	etag:%226571f9cc-27fe4%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-XpPNzr_ZeRk-unsplash-1536x1023.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-XpPNzr_ZeRk-unsplash-1536x1023.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:05	165826/165826	---M--	200	added ('OK')	image/jpeg	etag:%226571f9ce-287c2%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/steve-cancel-ybxexK6umlM-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/steve-cancel-ybxexK6umlM-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:06	237313/237313	---M--	200	added ('OK')	image/jpeg	etag:%226571f9b5-39f01%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-Om6SV-Pg31k-unsplash-2048x1365.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-Om6SV-Pg31k-unsplash-2048x1365.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:08	234802/234802	---M--	200	added ('OK')	image/jpeg	etag:%226571f9c2-39532%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-m6sUTVAjl5o-unsplash-2048x1365.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/studio-blackthorns-m6sUTVAjl5o-unsplash-2048x1365.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/beyond/)
18:05:08	634/634	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:08%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/10	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/10.json	(from https://pixelpiernyc.vamtam.com/tag/website/)
18:05:10	31781/31781	---MCZ	200	added ('OK')	text/css	etag:W/%226877be92-7c25%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-392.css?ver=1752678034	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-392c116.css	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:10	105514/105514	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/website/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/website/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/website/)
18:05:11	30626/30626	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:11%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/392	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/392.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Aug%202025%2013:05:13%20GMT	https://pixelpiernyc.vamtam.com/?p=392	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/indexead8.html	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:13	2344/2344	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:12%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fgomi%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed0eab.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:14	2533/2533	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Aug%202025%2013:05:14%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fgomi%2F&format=xml	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embedd642	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:16	138090/138090	---M--	200	added ('OK')	image/jpeg	etag:%226571f6a8-21b6a%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1585945037805-5fd82c2e60b1.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1585945037805-5fd82c2e60b1.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:18	224825/224825	---M--	200	added ('OK')	image/jpeg	etag:%226571f693-36e39%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228841-7db5b6786a34.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228841-7db5b6786a34.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:18	811084/811084	---M--	200	added ('OK')	image/jpeg	etag:%226571f6b6-c604c%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228841-7c69921649bb.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228841-7c69921649bb.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:18	367237/367237	---M--	200	added ('OK')	image/jpeg	etag:%226571f675-59a85%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1570554886111-e80fcca6a029.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1570554886111-e80fcca6a029.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:20	133208/133208	---M--	200	added ('OK')	image/jpeg	etag:%22657044df-20858%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-7TlWZkpxCb0-unsplash-1-1536x1023.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-7TlWZkpxCb0-unsplash-1-1536x1023.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:20	227583/227583	---M--	200	added ('OK')	image/jpeg	etag:%226571f663-378ff%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-DGH1u80sZik-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-DGH1u80sZik-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:21	255838/255838	---M--	200	added ('OK')	image/jpeg	etag:%226571f659-3e75e%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-VItxz6u036U-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/curology-VItxz6u036U-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:23	503060/503060	---M--	200	added ('OK')	image/jpeg	etag:%226571f650-7ad14%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228578-6b39aba552d5.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228578-6b39aba552d5.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:23	158213/158213	---M--	200	added ('OK')	image/jpeg	etag:%226571f66c-26a05%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228720-74787810a501.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1556228720-74787810a501.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/gomi/)
18:05:24	650/650	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:24%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/11	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/11.json	(from https://pixelpiernyc.vamtam.com/tag/ux-ui-design/)
18:05:26	31943/31943	---MCZ	200	added ('OK')	text/css	etag:W/%226877be95-7cc7%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-484.css?ver=1752678037	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-4848b70.css	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:26	78746/78746	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/ux-ui-design/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/ux-ui-design/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/ux-ui-design/)
18:05:27	810/810	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/feed/index.html	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:34	29958/29958	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:34%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/484	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/484.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:36	2371/2371	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:35%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fcafe-fugaz%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embedb4e5.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Aug%202025%2013:05:36%20GMT	https://pixelpiernyc.vamtam.com/?p=484	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/index4c50.html	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:37	2560/2560	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Aug%202025%2013:05:37%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fcafe-fugaz%2F&format=xml	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed65d6	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:39	196527/196527	---M--	200	added ('OK')	image/jpeg	etag:%226571f640-4dafa%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1633533450371-4d3562ca227f.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/photo-1633533450371-4d3562ca227f.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:39	714941/714941	---M--	200	added ('OK')	image/jpeg	etag:%226571f4b2-ae8bd%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-gwNAgJqeAUo-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-gwNAgJqeAUo-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:40	180968/180968	---M--	200	added ('OK')	image/jpeg	etag:%226571f631-5c48d%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-wG6qTlEBMM8-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-wG6qTlEBMM8-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:41	415309/415309	---M--	200	added ('OK')	image/jpeg	etag:%226571f61b-6564d%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-XoiBIpYkPJA-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-XoiBIpYkPJA-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:42	217116/217116	---M--	200	added ('OK')	image/jpeg	etag:%226571f629-3501c%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-ypeZtZBUW6E-unsplash-1536x1023.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-ypeZtZBUW6E-unsplash-1536x1023.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:43	333543/333543	---M--	200	added ('OK')	image/jpeg	etag:%226571f614-516e7%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-zzHJ3VSKrZg-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-zzHJ3VSKrZg-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:44	345536/345536	---M--	200	added ('OK')	image/jpeg	etag:%226571f60c-545c0%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-qG0ZWwd53Jk-unsplash.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-qG0ZWwd53Jk-unsplash.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:46	16983/16983	---MCZ	200	added ('OK')	text/css	etag:W/%226866e58c-4257%22	https://pixelpiernyc.vamtam.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.30.0	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min415f.css	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:46	548803/548803	---M--	200	added ('OK')	image/jpeg	etag:%226571f604-85fc3%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-wG6qTlEBMM8-unsplash-1.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/10/mk-2-wG6qTlEBMM8-unsplash-1.jpg	(from https://pixelpiernyc.vamtam.com/2023/10/25/cafe-fugaz/)
18:05:47	4457/4457	---MCZ	200	added ('OK')	text/css	etag:W/%226877cf68-1169%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-9827.css?ver=1752682344	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-9827442c.css	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:47	26795/26795	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/tag/performance-and-growth/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/tag/performance-and-growth/feed/index.html	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:48	679/679	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:48%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/46	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/tags/46.json	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:48	130740/130740	---M--	200	added ('OK')	image/jpeg	etag:%226571f850-1feb4%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/tech-device-with-nature-background-1024x614.jpg	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/2023/12/tech-device-with-nature-background-1024x614.jpg	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:50	13746/13746	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657112a0-35b2%22	https://pixelpiernyc.vamtam.com/wp-content/plugins/vamtam-elementor-integration-pixelpiernyc//assets/js/widgets/posts-base/vamtam-posts-base.min.js?ver=1.1.10	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/plugins/vamtam-elementor-integration-pixelpiernyc/assets/js/widgets/posts-base/vamtam-posts-base.min6191.js	(from https://pixelpiernyc.vamtam.com/tag/performance-and-growth/)
18:05:51	31988/31988	---MCZ	200	added ('OK')	text/css	etag:W/%226877c8d8-7cf4%22	https://pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-10774.css?ver=1752680664	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-content/uploads/elementor/css/post-10774b993.css	(from https://pixelpiernyc.vamtam.com/2023/10/25/bunero/)
18:05:52	797/797	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f2b05e21b1a68867cba81ffbfaa7800c%22	https://pixelpiernyc.vamtam.com/2023/10/25/bunero/feed/	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/2023/10/25/bunero/feed/index.html	(from https://pixelpiernyc.vamtam.com/2023/10/25/bunero/)
18:05:52	29219/29219	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:52%20GMT	https://pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/10774	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/wp/v2/posts/10774.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/bunero/)
18:05:54	2345/2345	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Aug%202025%2013:05:53%20GMT	https://pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpixelpiernyc.vamtam.com%2F2023%2F10%2F25%2Fbunero%2F	/Users/test/Desktop/landing/pixelpiernyc.vamtam.com/wp-json/oembed/1.0/embed1230.json	(from https://pixelpiernyc.vamtam.com/2023/10/25/bunero/)
